page_id,page_title,page_ns,revision_id,timestamp,contributor_id,contributor_name,bytes
1820,|Alumi Niumbirch|,0,12158,2018-06-11T12:49:58Z,5411829,|Miaw~|,7251
1820,|Alumi Niumbirch|,0,12336,2018-09-08T14:39:51Z,5411829,|Miaw~|,7249
1820,|Alumi Niumbirch|,0,12581,2018-10-21T03:55:36Z,33755981,|Usuario de Fandom|,7254
1820,|Alumi Niumbirch|,0,12585,2018-10-21T21:10:22Z,5411829,|Miaw~|,7248
1820,|Alumi Niumbirch|,0,12595,2018-10-28T09:12:03Z,5411829,|Miaw~|,7409
1820,|Alumi Niumbirch|,0,12597,2018-10-28T09:17:49Z,5411829,|Miaw~|,7426
1820,|Alumi Niumbirch|,0,12673,2018-11-26T23:33:23Z,31990446,|Steve Nitro|,7412
1951,|Aluminium Birch|,0,6566,2013-01-12T02:55:32Z,4671607,|Sofiaa Bulnes|,33
1951,|Aluminium Birch|,0,10330,2015-04-05T22:56:59Z,5905690,|Arelys|,95
188,|Amidamaru|,0,304,2010-11-19T05:00:02Z,3035808,|Saga de Leo|,23643
188,|Amidamaru|,0,305,2010-11-19T05:22:25Z,3035808,|Saga de Leo|,23532
188,|Amidamaru|,0,306,2010-11-19T05:24:59Z,3035808,|Saga de Leo|,23572
188,|Amidamaru|,0,307,2010-11-19T05:26:21Z,3035808,|Saga de Leo|,26617
188,|Amidamaru|,0,308,2010-11-19T05:28:27Z,3035808,|Saga de Leo|,26611
188,|Amidamaru|,0,309,2010-11-19T05:29:09Z,3035808,|Saga de Leo|,26583
188,|Amidamaru|,0,310,2010-11-19T05:29:44Z,3035808,|Saga de Leo|,23790
188,|Amidamaru|,0,311,2010-11-19T05:31:28Z,3035808,|Saga de Leo|,23861
188,|Amidamaru|,0,312,2010-11-19T05:33:18Z,3035808,|Saga de Leo|,23914
188,|Amidamaru|,0,313,2010-11-19T05:36:30Z,3035808,|Saga de Leo|,26847
188,|Amidamaru|,0,314,2010-11-19T05:37:07Z,3035808,|Saga de Leo|,24054
188,|Amidamaru|,0,315,2010-11-19T05:44:58Z,3035808,|Saga de Leo|,27564
188,|Amidamaru|,0,316,2010-11-19T05:46:20Z,3035808,|Saga de Leo|,24317
188,|Amidamaru|,0,317,2010-11-19T05:51:24Z,3035808,|Saga de Leo|,32367
188,|Amidamaru|,0,318,2010-11-19T05:52:04Z,3035808,|Saga de Leo|,32339
188,|Amidamaru|,0,319,2010-11-19T06:04:50Z,3035808,|Saga de Leo|,30874
188,|Amidamaru|,0,320,2010-11-19T06:07:36Z,3035808,|Saga de Leo|,24756
188,|Amidamaru|,0,321,2010-11-19T06:10:58Z,3035808,|Saga de Leo|,24900
188,|Amidamaru|,0,322,2010-11-19T06:11:53Z,3035808,|Saga de Leo|,24948
188,|Amidamaru|,0,323,2010-11-19T06:13:02Z,3035808,|Saga de Leo|,25299
188,|Amidamaru|,0,356,2010-11-19T20:53:54Z,3035808,|Saga de Leo|,25298
188,|Amidamaru|,0,605,2010-12-01T12:38:15Z,2207584,|Darkvampira102|,25292
188,|Amidamaru|,0,768,2010-12-07T17:41:38Z,3035808,|Saga de Leo|,25355
188,|Amidamaru|,0,945,2010-12-11T20:08:23Z,3035808,|Saga de Leo|,25359
188,|Amidamaru|,0,1086,2011-01-25T03:08:48Z,2207584,|Darkvampira102|,25384
188,|Amidamaru|,0,1389,2011-02-16T19:59:06Z,2207584,|Darkvampira102|,25605
188,|Amidamaru|,0,1677,2011-03-18T22:14:51Z,3307180,|Jupero|,25706
188,|Amidamaru|,0,2619,2011-12-29T21:09:47Z,2207584,|Darkvampira102|,25706
188,|Amidamaru|,0,2640,2012-01-02T22:56:22Z,201.230.184.87,Anonymous,25729
188,|Amidamaru|,0,2645,2012-01-02T23:19:13Z,4727955,|Andremena|,25717
188,|Amidamaru|,0,2646,2012-01-03T09:26:01Z,2207584,|Darkvampira102|,25694
188,|Amidamaru|,0,2649,2012-01-03T20:41:14Z,4727955,|Andremena|,25786
188,|Amidamaru|,0,2652,2012-01-03T21:43:10Z,4727955,|Andremena|,25968
188,|Amidamaru|,0,2658,2012-01-03T23:33:51Z,2207584,|Darkvampira102|,25694
188,|Amidamaru|,0,2744,2012-01-08T20:47:06Z,190.20.126.163,Anonymous,25707
188,|Amidamaru|,0,2752,2012-01-09T00:07:57Z,2207584,|Darkvampira102|,25685
188,|Amidamaru|,0,2801,2012-01-12T19:24:02Z,4733824,|Mima Hanazono|,25717
188,|Amidamaru|,0,2913,2012-01-20T03:06:07Z,186.137.242.95,Anonymous,25709
188,|Amidamaru|,0,3208,2012-01-28T08:48:03Z,189.169.89.200,Anonymous,25708
188,|Amidamaru|,0,3398,2012-02-14T21:59:03Z,4671607,|Sofiaa Bulnes|,24694
188,|Amidamaru|,0,3399,2012-02-14T23:02:37Z,4671607,|Sofiaa Bulnes|,24709
188,|Amidamaru|,0,3412,2012-02-15T00:33:02Z,4671607,|Sofiaa Bulnes|,24712
188,|Amidamaru|,0,3413,2012-02-15T00:33:24Z,4671607,|Sofiaa Bulnes|,24716
188,|Amidamaru|,0,3414,2012-02-15T00:34:41Z,4671607,|Sofiaa Bulnes|,24711
188,|Amidamaru|,0,3415,2012-02-15T00:35:00Z,4671607,|Sofiaa Bulnes|,24712
188,|Amidamaru|,0,3416,2012-02-15T00:35:19Z,4671607,|Sofiaa Bulnes|,24713
188,|Amidamaru|,0,3417,2012-02-15T00:36:08Z,4671607,|Sofiaa Bulnes|,24714
188,|Amidamaru|,0,3423,2012-02-15T02:19:19Z,4671607,|Sofiaa Bulnes|,24719
188,|Amidamaru|,0,3428,2012-02-15T04:08:01Z,4671607,|Sofiaa Bulnes|,24845
188,|Amidamaru|,0,3913,2012-03-12T01:46:37Z,3461103,|Glenson11|,24884
188,|Amidamaru|,0,3941,2012-03-16T01:22:51Z,4473222,|BlackQuimera08|,24855
188,|Amidamaru|,0,3942,2012-03-16T01:24:24Z,4473222,|BlackQuimera08|,24895
188,|Amidamaru|,0,4002,2012-03-16T02:07:04Z,3461103,|Glenson11|,24896
188,|Amidamaru|,0,4057,2012-03-16T14:15:30Z,3461103,|Glenson11|,24795
188,|Amidamaru|,0,5336,2012-07-05T22:14:34Z,5245314,|Jitomex|,24964
188,|Amidamaru|,0,5461,2012-07-11T00:00:55Z,4200801,|Ignimon|,25011
188,|Amidamaru|,0,5727,2012-08-28T13:52:09Z,5411829,|Miaw~|,25017
188,|Amidamaru|,0,6048,2012-09-07T00:05:46Z,5411829,|Miaw~|,25223
188,|Amidamaru|,0,6303,2012-12-20T19:26:55Z,5232296,|Kidou Atsumi|,26388
188,|Amidamaru|,0,6348,2013-01-07T22:58:01Z,4671607,|Sofiaa Bulnes|,26396
188,|Amidamaru|,0,6363,2013-01-08T00:27:14Z,4671607,|Sofiaa Bulnes|,26397
188,|Amidamaru|,0,6364,2013-01-08T00:28:26Z,4671607,|Sofiaa Bulnes|,26357
188,|Amidamaru|,0,6365,2013-01-08T00:39:05Z,4671607,|Sofiaa Bulnes|,26360
188,|Amidamaru|,0,6368,2013-01-08T01:24:15Z,4671607,|Sofiaa Bulnes|,27452
188,|Amidamaru|,0,7123,2013-02-01T19:22:14Z,190.45.126.194,Anonymous,27386
188,|Amidamaru|,0,7135,2013-02-01T23:06:20Z,5411829,|Miaw~|,27452
188,|Amidamaru|,0,7156,2013-02-02T22:06:57Z,190.45.126.194,Anonymous,27387
188,|Amidamaru|,0,7157,2013-02-02T22:09:53Z,5411829,|Miaw~|,27439
188,|Amidamaru|,0,7158,2013-02-02T22:10:50Z,5411829,|Miaw~|,27374
188,|Amidamaru|,0,7178,2013-02-02T23:47:21Z,190.45.126.194,Anonymous,27504
188,|Amidamaru|,0,7548,2013-02-16T16:03:32Z,190.45.126.194,Anonymous,27452
188,|Amidamaru|,0,7549,2013-02-16T16:06:01Z,190.45.126.194,Anonymous,27453
188,|Amidamaru|,0,7550,2013-02-16T16:11:26Z,5411829,|Miaw~|,27452
188,|Amidamaru|,0,7806,2013-05-24T02:39:29Z,189.191.202.9,Anonymous,27501
188,|Amidamaru|,0,7815,2013-05-24T07:51:06Z,5411829,|Miaw~|,27452
188,|Amidamaru|,0,7867,2013-06-10T16:04:23Z,4586685,|Keko21|,27432
188,|Amidamaru|,0,7887,2013-06-10T16:38:11Z,4586685,|Keko21|,27583
188,|Amidamaru|,0,7931,2013-06-10T20:26:26Z,5411829,|Miaw~|,27590
188,|Amidamaru|,0,7936,2013-06-10T20:30:55Z,5411829,|Miaw~|,27691
188,|Amidamaru|,0,7939,2013-06-10T20:36:15Z,5411829,|Miaw~|,27729
188,|Amidamaru|,0,7942,2013-06-11T00:00:05Z,4586685,|Keko21|,27786
188,|Amidamaru|,0,7967,2013-06-11T01:12:12Z,5411829,|Miaw~|,27729
188,|Amidamaru|,0,8116,2013-08-19T18:34:22Z,190.198.39.167,Anonymous,28288
188,|Amidamaru|,0,8119,2013-08-19T18:45:40Z,190.198.39.167,Anonymous,28651
188,|Amidamaru|,0,8120,2013-08-19T18:47:52Z,190.198.39.167,Anonymous,28665
188,|Amidamaru|,0,8354,2013-10-20T21:23:29Z,24074937,|Sdasdasda|,28665
188,|Amidamaru|,0,8356,2013-10-20T21:46:35Z,5411829,|Miaw~|,28665
188,|Amidamaru|,0,8555,2014-02-12T03:25:43Z,3035808,|Saga de Leo|,28691
188,|Amidamaru|,0,8649,2014-02-18T00:11:56Z,24074937,|Sdasdasda|,28696
188,|Amidamaru|,0,9134,2014-07-16T00:46:08Z,201.214.73.136,Anonymous,28682
188,|Amidamaru|,0,9208,2014-07-16T10:19:06Z,5411829,|Miaw~|,28737
188,|Amidamaru|,0,9209,2014-07-16T10:20:19Z,5411829,|Miaw~|,28755
188,|Amidamaru|,0,9282,2014-07-18T22:11:43Z,24074937,|Sdasdasda|,28850
188,|Amidamaru|,0,9303,2014-07-19T00:14:48Z,5411829,|Miaw~|,28867
188,|Amidamaru|,0,9559,2014-08-05T11:34:03Z,5411829,|Miaw~|,28886
188,|Amidamaru|,0,9564,2014-08-05T11:54:10Z,5411829,|Miaw~|,28879
188,|Amidamaru|,0,9698,2014-09-13T06:00:46Z,24074937,|Sdasdasda|,28888
188,|Amidamaru|,0,9735,2014-09-13T06:57:47Z,24074937,|Sdasdasda|,29004
188,|Amidamaru|,0,10057,2015-03-24T19:18:40Z,79.109.151.11,Anonymous,29007
188,|Amidamaru|,0,10059,2015-03-24T19:28:35Z,79.109.151.11,Anonymous,28965
188,|Amidamaru|,0,10855,2015-09-12T14:16:28Z,41.77.16.72,Anonymous,22242
188,|Amidamaru|,0,10858,2015-09-12T14:24:36Z,5411829,|Miaw~|,28965
188,|Amidamaru|,0,11204,2016-09-25T12:07:52Z,5411829,|Miaw~|,29025
188,|Amidamaru|,0,11212,2016-09-25T12:41:57Z,5411829,|Miaw~|,29026
188,|Amidamaru|,0,11526,2017-04-30T17:18:20Z,5411829,|Miaw~|,29032
188,|Amidamaru|,0,11711,2017-06-06T21:27:36Z,5411829,|Miaw~|,29072
188,|Amidamaru|,0,11790,2017-06-14T10:24:21Z,5411829,|Miaw~|,29119
188,|Amidamaru|,0,12181,2018-07-31T09:06:38Z,5411829,|Miaw~|,29156
188,|Amidamaru|,0,12234,2018-09-06T10:14:22Z,5411829,|Miaw~|,29182
188,|Amidamaru|,0,12236,2018-09-06T10:17:04Z,5411829,|Miaw~|,29187
188,|Amidamaru|,0,12250,2018-09-06T12:16:06Z,5411829,|Miaw~|,29160
188,|Amidamaru|,0,12629,2018-10-30T23:42:55Z,31990446,|Steve Nitro|,29161
2290,|Amidaryū|,0,8117,2013-08-19T18:38:11Z,190.198.39.167,Anonymous,2884
2290,|Amidaryū|,0,8118,2013-08-19T18:38:50Z,190.198.39.167,Anonymous,2904
2290,|Amidaryū|,0,10074,2015-04-01T22:22:59Z,5905690,|Arelys|,2926
1072,|Amigos|,0,3244,2012-02-03T20:05:03Z,1988476,|Infinitrix|,356
1072,|Amigos|,0,4282,2012-04-13T15:46:47Z,3461103,|Glenson11|,356
1072,|Amigos|,0,4502,2012-04-23T22:30:52Z,3461103,|Glenson11|,377
1072,|Amigos|,0,5099,2012-05-24T23:54:50Z,2207584,|Darkvampira102|,410
1517,|Amneris|,0,5398,2012-07-06T22:48:39Z,3055510,|Carlos1498|,562
1517,|Amneris|,0,6090,2012-09-09T18:01:56Z,5411829,|Miaw~|,568
1517,|Amneris|,0,11205,2016-09-25T12:18:09Z,5411829,|Miaw~|,694
1517,|Amneris|,0,11667,2017-05-28T16:30:42Z,5411829,|Miaw~|,675
1517,|Amneris|,0,11668,2017-05-28T16:31:12Z,5411829,|Miaw~|,685
1516,|Anahol Pokki|,0,5391,2012-07-06T18:49:09Z,3055510,|Carlos1498|,2794
1516,|Anahol Pokki|,0,5397,2012-07-06T22:39:23Z,3055510,|Carlos1498|,2795
1516,|Anahol Pokki|,0,9546,2014-07-31T10:15:47Z,5411829,|Miaw~|,2825
1516,|Anahol Pokki|,0,11663,2017-05-28T16:21:20Z,5411829,|Miaw~|,2859
1516,|Anahol Pokki|,0,11664,2017-05-28T16:21:50Z,5411829,|Miaw~|,2859
1516,|Anahol Pokki|,0,11795,2017-06-14T10:50:16Z,5411829,|Miaw~|,2770
1516,|Anahol Pokki|,0,11878,2017-06-17T18:04:02Z,5411829,|Miaw~|,2809
1516,|Anahol Pokki|,0,11909,2017-06-18T16:53:04Z,5411829,|Miaw~|,2804
1516,|Anahol Pokki|,0,12348,2018-09-08T15:04:49Z,5411829,|Miaw~|,2803
1516,|Anahol Pokki|,0,12596,2018-10-28T09:15:09Z,5411829,|Miaw~|,2816
1516,|Anahol Pokki|,0,12600,2018-10-28T09:23:55Z,5411829,|Miaw~|,2817
1470,|Anatel Pokki|,0,5247,2012-06-21T22:17:30Z,4699996,|Shirokoneko|,1849
1470,|Anatel Pokki|,0,9318,2014-07-20T10:40:44Z,5411829,|Miaw~|,1911
1470,|Anatel Pokki|,0,9397,2014-07-21T20:02:33Z,5411829,|Miaw~|,1899
1470,|Anatel Pokki|,0,10909,2015-10-26T04:37:02Z,191.97.119.149,Anonymous,1925
1470,|Anatel Pokki|,0,10910,2015-10-26T04:41:33Z,191.97.119.149,Anonymous,1923
1470,|Anatel Pokki|,0,11662,2017-05-28T16:19:10Z,5411829,|Miaw~|,1918
1470,|Anatel Pokki|,0,11665,2017-05-28T16:23:07Z,5411829,|Miaw~|,1957
1470,|Anatel Pokki|,0,11666,2017-05-28T16:23:53Z,5411829,|Miaw~|,1960
1470,|Anatel Pokki|,0,11799,2017-06-14T11:04:23Z,5411829,|Miaw~|,2008
1470,|Anatel Pokki|,0,11804,2017-06-14T11:55:24Z,5411829,|Miaw~|,2035
1470,|Anatel Pokki|,0,11806,2017-06-14T12:19:34Z,5411829,|Miaw~|,2038
1470,|Anatel Pokki|,0,11879,2017-06-17T18:10:28Z,5411829,|Miaw~|,2048
1470,|Anatel Pokki|,0,11884,2017-06-17T19:25:15Z,5411829,|Miaw~|,2050
1470,|Anatel Pokki|,0,11890,2017-06-17T19:57:26Z,5411829,|Miaw~|,2050
1470,|Anatel Pokki|,0,11908,2017-06-18T16:51:28Z,5411829,|Miaw~|,2073
1470,|Anatel Pokki|,0,12563,2018-10-12T14:50:42Z,5411829,|Miaw~|,2064
1470,|Anatel Pokki|,0,12598,2018-10-28T09:20:02Z,5411829,|Miaw~|,2101
1470,|Anatel Pokki|,0,12599,2018-10-28T09:22:57Z,5411829,|Miaw~|,2101
2022,|Anciano Ainu|,0,6935,2013-01-25T00:51:03Z,4671607,|Sofiaa Bulnes|,873
2022,|Anciano Ainu|,0,6936,2013-01-25T00:55:21Z,4671607,|Sofiaa Bulnes|,1282
2022,|Anciano Ainu|,0,10156,2015-04-04T03:06:09Z,5905690,|Arelys|,1308
2022,|Anciano Ainu|,0,10157,2015-04-04T03:06:16Z,5905690,|Arelys|,1345
2022,|Anciano Ainu|,0,10158,2015-04-04T03:06:23Z,5905690,|Arelys|,1367
2022,|Anciano Ainu|,0,11788,2017-06-12T18:33:14Z,5411829,|Miaw~|,1370
2022,|Anciano Ainu|,0,12466,2018-09-18T18:55:37Z,5411829,|Miaw~|,1370
2022,|Anciano Ainu|,0,12468,2018-09-18T18:56:21Z,5411829,|Miaw~|,1372
2022,|Anciano Ainu|,0,12469,2018-09-18T18:56:40Z,5411829,|Miaw~|,1372
2022,|Anciano Ainu|,0,12471,2018-09-18T18:57:14Z,5411829,|Miaw~|,1399
3119,|Angel del Fuego|,0,11208,2016-09-25T12:21:06Z,5411829,|Miaw~|,34
3119,|Angel del Fuego|,0,11255,2016-09-30T15:59:53Z,5905690,|Arelys|,74
2012,|Angeles Caidos|,0,6873,2013-01-23T01:55:31Z,4671607,|Sofiaa Bulnes|,6563
