page_id,page_title,page_ns,revision_id,timestamp,contributor_id,contributor_name,bytes
235,|Amaia|,0,1260,2010-10-18T15:25:42Z,87.217.214.232,Anonymous,967
235,|Amaia|,0,1282,2010-10-19T15:35:09Z,87.217.214.232,Anonymous,1296
235,|Amaia|,0,1283,2010-10-19T16:52:26Z,3105817,|Lalagunanegra|,1297
235,|Amaia|,0,1285,2010-10-19T17:05:56Z,3105817,|Lalagunanegra|,1851
235,|Amaia|,0,1286,2010-10-19T17:07:00Z,3105817,|Lalagunanegra|,1840
235,|Amaia|,0,1287,2010-10-19T17:12:53Z,87.217.214.232,Anonymous,1840
235,|Amaia|,0,1288,2010-10-19T17:14:06Z,87.217.214.232,Anonymous,1845
235,|Amaia|,0,1289,2010-10-19T17:14:43Z,87.217.214.232,Anonymous,1846
235,|Amaia|,0,1290,2010-10-19T17:16:53Z,87.217.214.232,Anonymous,1855
235,|Amaia|,0,1291,2010-10-19T17:17:29Z,87.217.214.232,Anonymous,1850
235,|Amaia|,0,1292,2010-10-19T17:19:09Z,87.217.214.232,Anonymous,1849
235,|Amaia|,0,1340,2010-10-21T16:13:17Z,87.217.214.232,Anonymous,1875
235,|Amaia|,0,1621,2010-11-03T22:46:55Z,3105817,|Lalagunanegra|,1870
235,|Amaia|,0,1622,2010-11-04T14:17:52Z,87.217.215.93,Anonymous,1870
235,|Amaia|,0,1638,2010-11-09T21:42:56Z,87.217.214.97,Anonymous,1870
235,|Amaia|,0,2244,2011-08-26T22:55:52Z,3105817,|Lalagunanegra|,2824
235,|Amaia|,0,2264,2011-08-27T17:13:57Z,3105817,|Lalagunanegra|,2786
235,|Amaia|,0,2544,2011-10-07T01:09:14Z,189.143.102.229,Anonymous,2706
235,|Amaia|,0,2546,2011-10-07T01:12:45Z,189.143.102.229,Anonymous,2717
235,|Amaia|,0,3105,2015-01-31T01:09:20Z,81.184.166.162,Anonymous,2708
235,|Amaia|,0,3183,2015-02-01T20:01:28Z,81.184.166.162,Anonymous,2712
235,|Amaia|,0,3300,2015-09-24T17:07:24Z,26130402,|Evalina30|,2711
235,|Amaia|,0,3324,2015-11-19T23:46:15Z,186.118.28.196,Anonymous,2689
235,|Amaia|,0,3371,2016-01-17T20:12:06Z,83.54.73.69,Anonymous,2689
235,|Amaia|,0,3374,2016-01-26T19:35:58Z,83.47.187.207,Anonymous,2703
589,|Amaia González|,0,2087,2011-08-10T15:18:30Z,3105817,|Lalagunanegra|,23
78,|Amelia|,0,164,2009-12-11T19:52:12Z,1347314,|Maryo96|,578
78,|Amelia|,0,595,2010-07-09T17:15:58Z,84.125.99.185,Anonymous,768
78,|Amelia|,0,597,2010-07-09T17:25:09Z,84.125.99.185,Anonymous,1058
78,|Amelia|,0,598,2010-07-10T11:25:15Z,80.24.59.245,Anonymous,1795
78,|Amelia|,0,610,2010-07-11T03:51:48Z,2174449,|Thesweetlove3|,2099
78,|Amelia|,0,652,2010-07-27T01:14:35Z,2174449,|Thesweetlove3|,2118
78,|Amelia|,0,716,2010-09-15T13:16:09Z,95.124.128.15,Anonymous,2139
78,|Amelia|,0,768,2010-09-29T15:47:57Z,1146684,|Con Carne|,2057
78,|Amelia|,0,1606,2010-11-03T21:30:15Z,87.217.214.164,Anonymous,2349
78,|Amelia|,0,1694,2011-04-22T11:59:43Z,3105817,|Lalagunanegra|,2359
78,|Amelia|,0,1695,2011-04-22T12:00:31Z,3105817,|Lalagunanegra|,2371
78,|Amelia|,0,1696,2011-04-22T12:01:42Z,3105817,|Lalagunanegra|,2349
78,|Amelia|,0,1697,2011-04-22T21:39:41Z,3105817,|Lalagunanegra|,2377
78,|Amelia|,0,2302,2011-08-28T11:40:51Z,3105817,|Lalagunanegra|,1593
78,|Amelia|,0,2303,2011-08-28T11:58:57Z,3105817,|Lalagunanegra|,4495
78,|Amelia|,0,3081,2015-01-03T20:04:43Z,85.84.105.160,Anonymous,4523
78,|Amelia|,0,3154,2015-02-01T17:42:00Z,81.184.166.162,Anonymous,4543
78,|Amelia|,0,3155,2015-02-01T17:43:54Z,81.184.166.162,Anonymous,4511
78,|Amelia|,0,3478,2016-10-30T12:48:23Z,98.116.72.76,Anonymous,4534
78,|Amelia|,0,3658,2017-07-22T15:59:14Z,217.217.174.130,Anonymous,4540
78,|Amelia|,0,3894,2018-07-12T21:43:24Z,167.62.172.45,Anonymous,4569
611,|Amelia Ugarte|,0,2134,2011-08-11T12:04:00Z,3105817,|Lalagunanegra|,24
425,|Amnesia|,0,1397,2010-10-21T20:52:13Z,87.217.215.162,Anonymous,1459
425,|Amnesia|,0,1512,2010-10-22T18:36:17Z,3105817,|Lalagunanegra|,1484
425,|Amnesia|,0,2393,2011-08-28T17:03:08Z,3105817,|Lalagunanegra|,1516
425,|Amnesia|,0,2973,2014-02-17T03:25:04Z,201.220.233.207,Anonymous,1547
562,|Ana de Armas|,0,1946,2011-06-21T18:59:00Z,3105817,|Lalagunanegra|,3035
562,|Ana de Armas|,0,1947,2011-06-21T19:00:05Z,3105817,|Lalagunanegra|,5185
562,|Ana de Armas|,0,1948,2011-06-21T19:08:30Z,3105817,|Lalagunanegra|,5247
562,|Ana de Armas|,0,1949,2011-06-21T19:10:15Z,3105817,|Lalagunanegra|,5492
562,|Ana de Armas|,0,1950,2011-06-21T19:10:43Z,3105817,|Lalagunanegra|,5502
562,|Ana de Armas|,0,1951,2011-06-21T19:11:06Z,3105817,|Lalagunanegra|,5508
562,|Ana de Armas|,0,1952,2011-06-21T19:11:18Z,3105817,|Lalagunanegra|,5514
562,|Ana de Armas|,0,1953,2011-06-21T19:15:32Z,3105817,|Lalagunanegra|,5551
562,|Ana de Armas|,0,1954,2011-06-21T19:15:52Z,3105817,|Lalagunanegra|,5552
562,|Ana de Armas|,0,1955,2011-06-21T20:14:32Z,87.217.215.229,Anonymous,5589
562,|Ana de Armas|,0,1956,2011-06-21T20:18:00Z,87.217.215.229,Anonymous,5834
562,|Ana de Armas|,0,1957,2011-06-21T20:18:43Z,87.217.215.229,Anonymous,5835
562,|Ana de Armas|,0,1959,2011-06-21T20:20:36Z,3105817,|Lalagunanegra|,5824
562,|Ana de Armas|,0,1986,2011-07-05T12:08:04Z,3105817,|Lalagunanegra|,5871
562,|Ana de Armas|,0,2041,2011-08-07T20:59:06Z,3105817,|Lalagunanegra|,5855
562,|Ana de Armas|,0,2042,2011-08-07T20:59:37Z,3105817,|Lalagunanegra|,5861
562,|Ana de Armas|,0,2043,2011-08-07T21:00:09Z,3105817,|Lalagunanegra|,5867
562,|Ana de Armas|,0,2044,2011-08-07T21:00:48Z,3105817,|Lalagunanegra|,5873
562,|Ana de Armas|,0,3446,2016-07-06T11:10:20Z,193.150.16.109,Anonymous,5831
101,|Andrés|,0,203,2009-12-12T19:18:25Z,1347314,|Maryo96|,198
101,|Andrés|,0,204,2009-12-12T23:59:57Z,1146684,|Con Carne|,501
101,|Andrés|,0,383,2010-01-19T19:42:00Z,1347314,|Maryo96|,505
101,|Andrés|,0,420,2010-02-16T17:16:01Z,1146684,|Con Carne|,606
101,|Andrés|,0,488,2010-03-02T10:07:28Z,1358149,|2501|,634
101,|Andrés|,0,1310,2010-10-20T13:01:20Z,2229677,|DJMintOne|,932
101,|Andrés|,0,1328,2010-10-20T20:54:05Z,87.217.214.232,Anonymous,965
101,|Andrés|,0,1329,2010-10-20T20:54:37Z,87.217.214.232,Anonymous,932
101,|Andrés|,0,1341,2010-10-21T16:26:58Z,87.217.214.232,Anonymous,971
101,|Andrés|,0,2561,2012-01-30T16:24:55Z,1691549,|Oliver0796|,68
386,|Andrés Novoa|,0,1330,2010-10-20T20:58:05Z,87.217.214.232,Anonymous,33
386,|Andrés Novoa|,0,1331,2010-10-20T20:58:50Z,87.217.214.232,Anonymous,0
386,|Andrés Novoa|,0,1332,2010-10-20T21:00:33Z,87.217.214.232,Anonymous,11
386,|Andrés Novoa|,0,1333,2010-10-20T21:01:18Z,87.217.214.232,Anonymous,22
386,|Andrés Novoa|,0,1342,2010-10-21T16:40:28Z,87.217.214.232,Anonymous,680
386,|Andrés Novoa|,0,1343,2010-10-21T16:47:16Z,87.217.214.232,Anonymous,700
386,|Andrés Novoa|,0,1344,2010-10-21T16:47:50Z,87.217.214.232,Anonymous,705
386,|Andrés Novoa|,0,1346,2010-10-21T17:05:06Z,3105817,|Lalagunanegra|,1206
386,|Andrés Novoa|,0,1347,2010-10-21T17:07:49Z,87.217.214.232,Anonymous,1350
386,|Andrés Novoa|,0,1447,2010-10-22T13:12:33Z,2229677,|DJMintOne|,1352
386,|Andrés Novoa|,0,1933,2011-06-16T19:55:57Z,3105817,|Lalagunanegra|,1352
386,|Andrés Novoa|,0,1935,2011-06-16T19:57:11Z,3105817,|Lalagunanegra|,1344
386,|Andrés Novoa|,0,2620,2012-06-23T14:20:42Z,3105817,|Lalagunanegra|,1859
386,|Andrés Novoa|,0,2621,2012-06-23T14:21:36Z,3105817,|Lalagunanegra|,1390
386,|Andrés Novoa|,0,2708,2012-12-17T23:16:18Z,3394694,|Godric Potter|,1419
386,|Andrés Novoa|,0,2709,2012-12-17T23:16:58Z,3394694,|Godric Potter|,1448
386,|Andrés Novoa|,0,3163,2015-02-01T18:44:17Z,81.184.166.162,Anonymous,1495
386,|Andrés Novoa|,0,3164,2015-02-01T18:45:10Z,81.184.166.162,Anonymous,1495
386,|Andrés Novoa|,0,3207,2015-03-24T13:40:57Z,190.172.76.246,Anonymous,1553
386,|Andrés Novoa|,0,3440,2016-06-22T16:48:32Z,146.158.217.244,Anonymous,1549
386,|Andrés Novoa|,0,3908,2018-08-03T18:28:25Z,181.170.169.20,Anonymous,1547
559,|Andrés Novoa Setién|,0,1934,2011-06-16T19:55:57Z,3105817,|Lalagunanegra|,31
239,|Antonio|,0,681,2010-09-15T09:03:09Z,80.27.74.18,Anonymous,150
239,|Antonio|,0,726,2010-09-15T13:31:59Z,95.124.128.15,Anonymous,177
239,|Antonio|,0,1448,2010-10-22T13:21:06Z,2229677,|DJMintOne|,572
239,|Antonio|,0,1450,2010-10-22T13:25:02Z,2229677,|DJMintOne|,812
239,|Antonio|,0,1692,2011-04-22T09:04:32Z,79.149.15.84,Anonymous,842
239,|Antonio|,0,3232,2015-05-10T20:39:04Z,186.35.93.60,Anonymous,835
239,|Antonio|,0,3234,2015-05-10T21:18:18Z,186.35.93.60,Anonymous,624
239,|Antonio|,0,3235,2015-05-10T21:21:15Z,186.35.93.60,Anonymous,735
239,|Antonio|,0,3236,2015-05-10T21:25:19Z,186.35.93.60,Anonymous,742
239,|Antonio|,0,3237,2015-05-10T21:31:28Z,186.35.93.60,Anonymous,816
246,|Antón|,0,690,2010-09-15T09:45:28Z,80.27.74.18,Anonymous,847
246,|Antón|,0,725,2010-09-15T13:31:14Z,95.124.128.15,Anonymous,874
595,|Antón Blázquez|,0,2093,2011-08-10T15:20:42Z,3105817,|Lalagunanegra|,24
146,|Apolo|,0,387,2010-01-20T13:15:08Z,1347314,|Maryo96|,62
146,|Apolo|,0,388,2010-01-20T17:42:15Z,1146684,|Con Carne|,301
146,|Apolo|,0,415,2010-02-12T19:24:34Z,1146684,|Con Carne|,899
146,|Apolo|,0,465,2010-02-23T12:13:35Z,1358149,|2501|,977
146,|Apolo|,0,467,2010-02-23T13:00:08Z,126681,|Bola|,2006
146,|Apolo|,0,487,2010-03-02T10:04:18Z,1358149,|2501|,2011
146,|Apolo|,0,654,2010-07-30T02:48:14Z,2174449,|Thesweetlove3|,2011
146,|Apolo|,0,1281,2010-10-19T14:58:01Z,87.217.214.232,Anonymous,1865
146,|Apolo|,0,2682,2012-12-02T18:18:28Z,85.137.155.100,Anonymous,1887
146,|Apolo|,0,2683,2012-12-02T18:20:15Z,85.137.155.100,Anonymous,1891
146,|Apolo|,0,3294,2015-09-24T02:12:48Z,190.167.53.67,Anonymous,2212
146,|Apolo|,0,3296,2015-09-24T02:15:55Z,190.167.53.67,Anonymous,2244
146,|Apolo|,0,3297,2015-09-24T02:17:04Z,190.167.53.67,Anonymous,2242
613,|Araujo|,0,2136,2011-08-11T12:08:19Z,3105817,|Lalagunanegra|,32
785,|Archivos ocultos|,0,2917,2014-01-17T16:35:58Z,200.104.171.99,Anonymous,285
785,|Archivos ocultos|,0,3772,2018-01-05T08:15:21Z,187.150.223.207,Anonymous,0
76,|Archivos secretos|,0,161,2009-12-11T17:18:03Z,1347314,|Maryo96|,853
76,|Archivos secretos|,0,256,2009-12-13T16:16:03Z,1347314,|Maryo96|,861
76,|Archivos secretos|,0,472,2010-02-28T12:33:58Z,1146684,|Con Carne|,1209
76,|Archivos secretos|,0,3493,2016-12-23T09:21:49Z,83.42.130.122,Anonymous,1208
238,|Arturo|,0,679,2010-09-15T08:57:31Z,80.27.74.18,Anonymous,163
238,|Arturo|,0,680,2010-09-15T08:59:12Z,80.27.74.18,Anonymous,195
238,|Arturo|,0,727,2010-09-15T13:32:45Z,95.124.128.15,Anonymous,222
301,|Asesinados|,0,850,2010-10-05T14:10:29Z,212.183.239.187,Anonymous,4286
301,|Asesinados|,0,933,2010-10-10T13:33:49Z,1923746,|Cameron diez|,4436
301,|Asesinados|,0,2663,2012-08-29T15:50:33Z,81.37.208.224,Anonymous,4475
615,|Asunción Hervás|,0,2138,2011-08-11T12:11:46Z,3105817,|Lalagunanegra|,34
398,|Atrevimiento o verdad|,0,1362,2010-10-21T17:42:59Z,87.217.214.232,Anonymous,1746
398,|Atrevimiento o verdad|,0,1487,2010-10-22T18:29:02Z,3105817,|Lalagunanegra|,1771
398,|Atrevimiento o verdad|,0,2327,2011-08-28T16:31:21Z,3105817,|Lalagunanegra|,1746
398,|Atrevimiento o verdad|,0,2363,2011-08-28T16:52:15Z,3105817,|Lalagunanegra|,1804
551,|Blanca Suarez|,0,1906,2011-06-04T12:49:44Z,3105817,|Lalagunanegra|,32
550,|Blanca Suárez|,0,1888,2011-06-04T11:52:51Z,3105817,|Lalagunanegra|,1937
550,|Blanca Suárez|,0,1889,2011-06-04T12:06:37Z,3105817,|Lalagunanegra|,2107
550,|Blanca Suárez|,0,1890,2011-06-04T12:11:20Z,3105817,|Lalagunanegra|,2378
550,|Blanca Suárez|,0,1891,2011-06-04T12:18:50Z,3105817,|Lalagunanegra|,3735
550,|Blanca Suárez|,0,1892,2011-06-04T12:27:22Z,3105817,|Lalagunanegra|,4137
550,|Blanca Suárez|,0,1893,2011-06-04T12:29:00Z,3105817,|Lalagunanegra|,4292
550,|Blanca Suárez|,0,1894,2011-06-04T12:30:09Z,3105817,|Lalagunanegra|,4308
550,|Blanca Suárez|,0,1895,2011-06-04T12:38:19Z,3105817,|Lalagunanegra|,4339
550,|Blanca Suárez|,0,1896,2011-06-04T12:38:51Z,3105817,|Lalagunanegra|,4308
550,|Blanca Suárez|,0,1897,2011-06-04T12:39:12Z,3105817,|Lalagunanegra|,4310
550,|Blanca Suárez|,0,1898,2011-06-04T12:39:54Z,3105817,|Lalagunanegra|,4378
550,|Blanca Suárez|,0,1899,2011-06-04T12:42:44Z,3105817,|Lalagunanegra|,4379
550,|Blanca Suárez|,0,1900,2011-06-04T12:43:44Z,3105817,|Lalagunanegra|,4308
550,|Blanca Suárez|,0,1901,2011-06-04T12:44:01Z,3105817,|Lalagunanegra|,4312
550,|Blanca Suárez|,0,1902,2011-06-04T12:44:17Z,3105817,|Lalagunanegra|,4310
550,|Blanca Suárez|,0,1903,2011-06-04T12:48:53Z,3105817,|Lalagunanegra|,4601
550,|Blanca Suárez|,0,1904,2011-06-04T12:49:22Z,3105817,|Lalagunanegra|,4558
550,|Blanca Suárez|,0,1905,2011-06-04T12:49:44Z,3105817,|Lalagunanegra|,4558
550,|Blanca Suárez|,0,1908,2011-06-04T12:52:17Z,3105817,|Lalagunanegra|,4634
550,|Blanca Suárez|,0,1984,2011-07-05T12:06:51Z,87.217.215.160,Anonymous,4674
550,|Blanca Suárez|,0,2487,2011-08-30T23:09:28Z,3105817,|Lalagunanegra|,4684
550,|Blanca Suárez|,0,2489,2011-08-30T23:10:44Z,3105817,|Lalagunanegra|,4684
550,|Blanca Suárez|,0,3372,2016-01-17T22:34:07Z,208.54.87.243,Anonymous,4667
550,|Blanca Suárez|,0,3578,2017-05-09T04:53:21Z,104.0.135.122,Anonymous,4661
1056,|Camila Cobarens|,0,3705,2017-09-07T23:11:47Z,33038866,|Camiii. Estefanya|,1883
1056,|Camila Cobarens|,0,3711,2017-09-08T00:14:57Z,33038866,|Camiii. Estefanya|,0
1056,|Camila Cobarens|,0,3727,2017-10-10T14:27:26Z,33318892,|Camila Cobarens|,1087
1056,|Camila Cobarens|,0,3733,2017-10-16T00:37:26Z,33318892,|Camila Cobarens|,1312
1056,|Camila Cobarens|,0,3734,2017-10-16T00:38:05Z,33318892,|Camila Cobarens|,1284
1056,|Camila Cobarens|,0,3779,2018-01-16T21:49:15Z,2800:810:44C:628:643D:D2BF:C836:1EE7,Anonymous,0
49,|Camilo|,0,106,2009-12-06T03:38:37Z,1146684,|Con Carne|,1186
49,|Camilo|,0,188,2009-12-11T20:48:31Z,1347314,|Maryo96|,1190
49,|Camilo|,0,190,2009-12-11T20:50:05Z,1347314,|Maryo96|,1216
49,|Camilo|,0,211,2009-12-13T00:17:02Z,1146684,|Con Carne|,1216
49,|Camilo|,0,235,2009-12-13T00:44:56Z,1146684,|Con Carne|,1314
49,|Camilo|,0,252,2009-12-13T12:42:15Z,1347314,|Maryo96|,1314
49,|Camilo|,0,354,2010-01-06T15:24:06Z,1347314,|Maryo96|,1532
49,|Camilo|,0,365,2010-01-12T12:33:46Z,1347314,|Maryo96|,1868
49,|Camilo|,0,391,2010-01-26T14:05:58Z,1146684,|Con Carne|,1828
49,|Camilo|,0,550,2010-06-03T21:44:06Z,1146684,|Con Carne|,1912
49,|Camilo|,0,557,2010-06-04T16:48:54Z,1146684,|Con Carne|,2863
49,|Camilo|,0,558,2010-06-04T16:49:39Z,1146684,|Con Carne|,2858
49,|Camilo|,0,593,2010-07-08T20:19:24Z,2174449,|Thesweetlove3|,2858
49,|Camilo|,0,612,2010-07-11T04:03:00Z,2174449,|Thesweetlove3|,2862
49,|Camilo|,0,643,2010-07-25T23:52:53Z,1146684,|Con Carne|,3000
49,|Camilo|,0,811,2010-10-03T18:16:22Z,1146684,|Con Carne|,3022
49,|Camilo|,0,931,2010-10-10T13:06:49Z,212.183.239.89,Anonymous,3217
49,|Camilo|,0,1019,2010-10-12T10:30:20Z,87.217.214.97,Anonymous,3408
49,|Camilo|,0,1020,2010-10-12T10:32:22Z,87.217.214.97,Anonymous,3415
49,|Camilo|,0,1021,2010-10-12T10:33:08Z,87.217.214.97,Anonymous,3384
49,|Camilo|,0,1164,2010-10-14T17:56:19Z,87.217.214.62,Anonymous,3544
49,|Camilo|,0,1165,2010-10-14T17:56:38Z,87.217.214.62,Anonymous,3505
49,|Camilo|,0,1698,2011-04-22T21:51:38Z,3105817,|Lalagunanegra|,3520
49,|Camilo|,0,1704,2011-04-22T22:56:54Z,87.217.214.144,Anonymous,3505
49,|Camilo|,0,2105,2011-08-10T16:41:51Z,3105817,|Lalagunanegra|,3665
49,|Camilo|,0,2107,2011-08-10T17:09:47Z,3105817,|Lalagunanegra|,3662
49,|Camilo|,0,2108,2011-08-10T17:16:43Z,3105817,|Lalagunanegra|,3668
49,|Camilo|,0,2109,2011-08-10T17:17:08Z,3105817,|Lalagunanegra|,3664
49,|Camilo|,0,2110,2011-08-10T17:18:33Z,3105817,|Lalagunanegra|,3762
49,|Camilo|,0,2158,2011-08-14T11:51:28Z,3105817,|Lalagunanegra|,3773
49,|Camilo|,0,2717,2012-12-17T23:26:40Z,3394694,|Godric Potter|,3816
49,|Camilo|,0,2854,2013-10-08T14:26:30Z,79.151.4.123,Anonymous,3848
49,|Camilo|,0,3312,2015-10-18T18:28:35Z,18914521,|Rundolph45|,4376
49,|Camilo|,0,3313,2015-10-18T18:32:14Z,18914521,|Rundolph45|,4528
49,|Camilo|,0,3314,2015-10-18T18:35:22Z,18914521,|Rundolph45|,4772
49,|Camilo|,0,3315,2015-10-18T18:39:07Z,18914521,|Rundolph45|,4479
49,|Camilo|,0,3316,2015-10-18T18:42:25Z,18914521,|Rundolph45|,4011
49,|Camilo|,0,3317,2015-10-18T19:08:20Z,18914521,|Rundolph45|,4010
49,|Camilo|,0,3318,2015-10-18T19:10:17Z,18914521,|Rundolph45|,4022
49,|Camilo|,0,3750,2017-11-15T16:57:31Z,2600:1015:B116:21FB:F43A:BD4B:E454:9157,Anonymous,3499
599,|Camilo Belmonte|,0,2122,2011-08-11T11:58:10Z,3105817,|Lalagunanegra|,24
156,|Capitulo|,0,433,2010-02-17T13:15:46Z,1347314,|Maryo96|,27
50,|Capitán Von Hammer|,0,107,2009-12-06T03:44:39Z,1146684,|Con Carne|,440
50,|Capitán Von Hammer|,0,237,2009-12-13T00:45:51Z,1146684,|Con Carne|,498
50,|Capitán Von Hammer|,0,240,2009-12-13T00:47:25Z,1146684,|Con Carne|,537
50,|Capitán Von Hammer|,0,504,2010-03-02T15:02:00Z,1146684,|Con Carne|,602
50,|Capitán Von Hammer|,0,613,2010-07-11T04:06:49Z,2174449,|Thesweetlove3|,655
